Node,forT,P,Q
23220069,90,-0.0601119544,-0.0176496840
23220069,91,-0.0590093805,-0.0172854126
23220069,92,-0.0579073593,-0.0169211412
23220070,89,0.0000000000,0.0000000000
23220070,90,0.0000000000,0.0000000000
23220070,91,0.0000000000,0.0000000000
23220070,92,0.0000000000,0.0000000000
23220071,89,-0.0548062872,-0.0180139555
23220071,90,-0.0536980151,-0.0176496840
23220071,91,-0.0525897430,-0.0172854126
23220071,92,-0.0514814709,-0.0169211412
23220072,89,-0.0000517333,0.0000000000
23220072,90,-0.0000800127,0.0000000000
23220072,91,-0.0000984707,0.0000000000
23220072,92,-0.0001659847,0.0000000000
23220073,89,0.0000000000,0.0000000000
23220073,90,0.0000000000,0.0000000000
23220073,91,0.0000000000,0.0000000000
23220073,92,0.0000000000,0.0000000000
23220074,89,-0.2197851489,-0.0720558219
23220074,90,-0.2150587271,-0.0705987362
23220074,91,-0.2107189720,-0.0691416505
23220074,92,-0.2059258835,-0.0676845648
23220075,89,-0.0157597248,0.0000000000
23220075,90,-0.0157717834,0.0000000000
23220075,91,-0.0157855089,0.0000000000
23220075,92,-0.0158006152,0.0000000000
23220076,89,-0.0062500000,0.0000000000
23220076,90,-0.0062500000,0.0000000000
23220076,91,-0.0062500000,0.0000000000
23220076,92,-0.0065125000,0.0000000000
23220077,89,-0.0554476206,-0.0180139555
23220077,90,-0.0544206818,-0.0176496840
23220077,91,-0.0531497430,-0.0172854126
23220077,92,-0.0517481375,-0.0169211412
23220078,89,-0.0548062872,-0.0180139555
23220078,90,-0.0536980151,-0.0176496840
23220078,91,-0.0525897430,-0.0172854126
23220078,92,-0.0514814709,-0.0169211412
23220079,89,0.0000000000,0.0000000000
23220079,90,0.0000000000,0.0000000000
23220079,91,0.0000000000,0.0000000000
23220079,92,0.0000000000,0.0000000000
23220080,89,0.0000000000,0.0000000000
23220080,90,-0.0028946667,0.0000000000
23220080,91,-0.0016500000,0.0000000000
23220080,92,-0.0011000000,0.0000000000
23220081,89,-0.1113049016,-0.0360279109
23220081,90,-0.1090896417,-0.0352993681
23220081,91,-0.1068745613,-0.0345708252
23220081,92,-0.1046596305,-0.0338422824
23220082,89,0.0000000000,0.0000000000
23220082,90,0.0000000000,0.0000000000
23220082,91,0.0000000000,0.0000000000
23220082,92,0.0000000000,0.0000000000
23220083,89,-0.1096125744,-0.0360279109
23220083,90,-0.1073960302,-0.0352993681
23220083,91,-0.1051794860,-0.0345708252
23220083,92,-0.1029629418,-0.0338422824
23220084,89,-0.0658037751,-0.0180139555
23220084,90,-0.0651296342,-0.0176496840
23220084,91,-0.0640459856,-0.0172854126
23220084,92,-0.0626559738,-0.0169211412
23220085,89,-0.0548062872,-0.0180139555
23220085,90,-0.0536980151,-0.0176496840
23220085,91,-0.0525897430,-0.0172854126
23220085,92,-0.0514814709,-0.0169211412
23220086,89,-0.0003153180,0.0000000000
23220086,90,0.0000000000,0.0000000000
23220086,91,0.0000000000,0.0000000000
23220086,92,0.0000000000,0.0000000000
23220087,89,0.0000000000,0.0000000000
23220087,90,0.0000000000,0.0000000000
23220087,91,0.0000000000,0.0000000000
23220087,92,0.0000000000,0.0000000000
23220088,89,-0.0548062872,-0.0180139555
23220088,90,-0.0536980151,-0.0176496840
23220088,91,-0.0525897430,-0.0172854126
23220088,92,-0.0514814709,-0.0169211412
23220089,89,-0.0548062872,-0.0180139555
23220089,90,-0.0536980151,-0.0176496840
23220089,91,-0.0525897430,-0.0172854126
23220089,92,-0.0514814709,-0.0169211412
23220090,89,0.0000000000,0.0000000000
23220090,90,0.0000000000,0.0000000000
23220090,91,0.0000000000,0.0000000000
23220090,92,0.0000000000,0.0000000000
23220091,89,-0.0002933333,0.0000000000
23220091,90,-0.0006133333,0.0000000000
23220091,91,-0.0002000000,0.0000000000
23220091,92,-0.0006250667,0.0000000000
23220092,89,-0.0780542126,-0.0210139555
23220092,90,-0.0769507078,-0.0206496840
23220092,91,-0.0758478382,-0.0202854126
23220092,92,-0.0750079932,-0.0199211412
23220093,89,-53.9905576403,-16.9795762798
23220093,90,-52.7227067359,-16.6382539511
23220093,91,-51.7570911506,-16.2969316225
23220093,92,-51.3912816130,-15.9556092939
23300000,89,-0.0314443397,-0.0065025986
23300000,90,-0.0309167350,-0.0063711055
23300000,91,-0.0303912577,-0.0062396124
23300000,92,-0.0298705712,-0.0061081193
23300001,89,0.0000000000,0.0000000000
23300001,90,0.0000000000,0.0000000000
23300001,91,0.0000000000,0.0000000000
23300001,92,0.0000000000,0.0000000000
23300002,89,0.0000000000,0.0000000000
23300002,90,0.0000000000,0.0000000000
23300002,91,0.0000000000,0.0000000000
23300002,92,0.0000000000,0.0000000000
23300003,89,-0.0197837329,-0.0065025986
23300003,90,-0.0193836737,-0.0063711055
23300003,91,-0.0189836145,-0.0062396124
23300003,92,-0.0185835553,-0.0061081193
23300004,89,0.0000000000,0.0000000000
23300004,90,0.0000000000,0.0000000000
23300004,91,0.0000000000,0.0000000000
23300004,92,0.0000000000,0.0000000000
23300005,89,-0.0037500000,0.0000000000
23300005,90,-0.0037500000,0.0000000000
23300005,91,-0.0037500000,0.0000000000
23300005,92,-0.0037500000,0.0000000000
23300006,89,0.0000000000,0.0000000000
23300006,90,0.0000000000,0.0000000000
23300006,91,0.0000000000,0.0000000000
23300006,92,0.0000000000,0.0000000000
23300007,89,-0.0395674659,-0.0130051971
23300007,90,-0.0387673475,-0.0127422109
23300007,91,-0.0379672291,-0.0124792247
23300007,92,-0.0371671107,-0.0122162385
23300008,89,0.0000000000,0.0000000000
23300008,90,0.0000000000,0.0000000000
23300008,91,0.0000000000,0.0000000000
23300008,92,0.0000000000,0.0000000000
23300009,89,-0.0197837329,-0.0065025986
23300009,90,-0.0193836737,-0.0063711055
23300009,91,-0.0189836145,-0.0062396124
23300009,92,-0.0185835553,-0.0061081193
23300010,89,0.0000000000,0.0000000000
23300010,90,0.0000000000,0.0000000000
23300010,91,0.0000000000,0.0000000000
23300010,92,0.0000000000,0.0000000000
23300011,89,0.0000000000,0.0000000000
23300011,90,0.0000000000,0.0000000000
23300011,91,0.0000000000,0.0000000000
23300011,92,0.0000000000,0.0000000000
23300012,89,0.0000000000,0.0000000000
23300012,90,0.0000000000,0.0000000000
23300012,91,0.0000000000,0.0000000000
23300012,92,0.0000000000,0.0000000000
23300013,89,-0.0016919439,0.0000000000
23300013,90,-0.0016929839,0.0000000000
23300013,91,-0.0016941869,0.0000000000
23300013,92,-0.0016955327,0.0000000000
23300014,89,0.0000000000,0.0000000000
23300014,90,0.0000000000,0.0000000000
23300014,91,0.0000000000,0.0000000000
23300014,92,0.0000000000,0.0000000000
23300015,89,-0.8552873775,-0.2420961468
23300015,90,-0.8348619395,-0.2372309020
23300015,91,-0.8205474194,-0.2323656573
23300015,92,-0.8317666750,-0.2275004126
23300016,89,-0.0197837329,-0.0065025986
23300016,90,-0.0193836737,-0.0063711055
23300016,91,-0.0189836145,-0.0062396124
23300016,92,-0.0185835553,-0.0061081193
23300017,89,0.0000000000,0.0000000000
23300017,90,0.0000000000,0.0000000000
23300017,91,0.0000000000,0.0000000000
23300017,92,0.0000000000,0.0000000000
23300018,89,0.0000000000,0.0000000000
23300018,90,0.0000000000,0.0000000000
23300018,91,0.0000000000,0.0000000000
23300018,92,0.0000000000,0.0000000000
23300019,89,-0.0197837329,-0.0065025986
23300019,90,-0.0193836737,-0.0063711055
23300019,91,-0.0189836145,-0.0062396124
23300019,92,-0.0185835553,-0.0061081193
23300020,89,-0.0214337329,-0.0065025986
23300020,90,-0.0204836737,-0.0063711055
23300020,91,-0.0190949479,-0.0062396124
23300020,92,-0.0185835553,-0.0061081193
23300021,89,-0.0198950663,-0.0065025986
23300021,90,-0.0193836737,-0.0063711055
23300021,91,-0.0189836145,-0.0062396124
23300021,92,-0.0185835553,-0.0061081193
23300022,89,-0.0395674659,-0.0130051971
23300022,90,-0.0387673475,-0.0127422109
23300022,91,-0.0379672291,-0.0124792247
23300022,92,-0.0371671107,-0.0122162385
23300023,89,-0.0197837329,-0.0065025986
23300023,90,-0.0193836737,-0.0063711055
23300023,91,-0.0189836145,-0.0062396124
23300023,92,-0.0185835553,-0.0061081193
23300024,89,-0.0197837329,-0.0065025986
23300024,90,-0.0193836737,-0.0063711055
23300024,91,-0.0189836145,-0.0062396124
23300024,92,-0.0185835553,-0.0061081193
23300025,89,-0.0002933333,0.0000000000
23300025,90,-0.0006133333,0.0000000000
23300025,91,-0.0002000000,0.0000000000
23300025,92,-0.0005733333,0.0000000000
23300026,89,-0.0564960900,-0.0130051971
23300026,90,-0.0553614102,-0.0127422109
23300026,91,-0.0547815884,-0.0124792247
23300026,92,-0.0539825192,-0.0122162385
23300027,89,-0.0002666667,0.0000000000
23300027,90,-0.0003600000,0.0000000000
23300027,91,0.0000000000,0.0000000000
23300027,92,0.0000000000,0.0000000000
23300028,89,-0.0197837329,-0.0065025986
23300028,90,-0.0193836737,-0.0063711055
23300028,91,-0.0189836145,-0.0062396124
23300028,92,-0.0185835553,-0.0061081193
23300029,89,-0.0197837329,-0.0065025986
23300029,90,-0.0193836737,-0.0063711055
23300029,91,-0.0189836145,-0.0062396124
23300029,92,-0.0185835553,-0.0061081193
23300030,89,-0.0197837329,-0.0065025986
23300030,90,-0.0193836737,-0.0063711055
23300030,91,-0.0189836145,-0.0062396124
23300030,92,-0.0185835553,-0.0061081193
23300031,89,0.0000000000,0.0000000000
23300031,90,0.0000000000,0.0000000000
23300031,91,0.0000000000,0.0000000000
23300031,92,0.0000000000,0.0000000000
23300032,89,-0.0395674659,-0.0130051971
23300032,90,-0.0387673475,-0.0127422109
23300032,91,-0.0379672291,-0.0124792247
23300032,92,-0.0371671107,-0.0122162385
23300033,89,-0.0113424124,0.0000000000
23300033,90,-0.0113511696,0.0000000000
23300033,91,-0.0113611129,0.0000000000
23300033,92,-0.0113720367,0.0000000000
23300034,89,-0.0395674659,-0.0130051971
23300034,90,-0.0387673475,-0.0127422109
23300034,91,-0.0379672291,-0.0124792247
23300034,92,-0.0371671107,-0.0122162385
23300035,89,0.0000000000,0.0000000000
23300035,90,0.0000000000,0.0000000000
23300035,91,0.0000000000,0.0000000000
23300035,92,0.0000000000,0.0000000000
23300036,89,0.0000000000,0.0000000000
23300036,90,0.0000000000,0.0000000000
23300036,91,0.0000000000,0.0000000000
23300036,92,0.0000000000,0.0000000000
23300037,89,0.0000000000,0.0000000000
23300037,90,0.0000000000,0.0000000000
23300037,91,0.0000000000,0.0000000000
23300037,92,0.0000000000,0.0000000000
23300038,89,0.0000000000,0.0000000000
23300038,90,0.0000000000,0.0000000000
23300038,91,0.0000000000,0.0000000000
23300038,92,0.0000000000,0.0000000000
23300039,89,0.0000000000,0.0000000000
23300039,90,0.0000000000,0.0000000000
23300039,91,0.0000000000,0.0000000000
23300039,92,0.0000000000,0.0000000000
23300040,89,-0.0395674659,-0.0130051971
23300040,90,-0.0387673475,-0.0127422109
23300040,91,-0.0379672291,-0.0124792247
23300040,92,-0.0371671107,-0.0122162385
23300041,89,-0.0281617558,-0.0065025986
23300041,90,-0.0277676806,-0.0063711055
23300041,91,-0.0273744809,-0.0062396124
23300041,92,-0.0269820187,-0.0061081193
23300042,89,-0.0197837329,-0.0065025986
23300042,90,-0.0193836737,-0.0063711055
23300042,91,-0.0189836145,-0.0062396124
23300042,92,-0.0185835553,-0.0061081193
23300043,89,-0.0004260000,0.0000000000
23300043,90,-0.0004413333,0.0000000000
23300043,91,-0.0001493333,0.0000000000
23300043,92,0.0000000000,0.0000000000
23300044,89,-0.0058333333,0.0000000000
23300044,90,-0.0058333333,0.0000000000
23300044,91,-0.0058333333,0.0000000000
23300044,92,-0.0058333333,0.0000000000
23300045,89,-0.0203570663,-0.0065025986
23300045,90,-0.0199436737,-0.0063711055
23300045,91,-0.0192502812,-0.0062396124
23300045,92,-0.0189435553,-0.0061081193
23300046,89,-0.0197837329,-0.0065025986
23300046,90,-0.0193836737,-0.0063711055
23300046,91,-0.0189836145,-0.0062396124
23300046,92,-0.0185835553,-0.0061081193
23300047,89,-0.0197837329,-0.0065025986
23300047,90,-0.0193836737,-0.0063711055
23300047,91,-0.0189836145,-0.0062396124
23300047,92,-0.0185835553,-0.0061081193
23300048,89,-0.0197837329,-0.0065025986
23300048,90,-0.0193836737,-0.0063711055
23300048,91,-0.0189836145,-0.0062396124
23300048,92,-0.0185835553,-0.0061081193
23300049,89,-0.0197837329,-0.0065025986
23300049,90,-0.0193836737,-0.0063711055
23300049,91,-0.0189836145,-0.0062396124
23300049,92,-0.0185835553,-0.0061081193
23300050,89,0.0000000000,0.0000000000
23300050,90,0.0000000000,0.0000000000
23300050,91,0.0000000000,0.0000000000
23300050,92,0.0000000000,0.0000000000
23300051,89,0.0000000000,0.0000000000
23300051,90,0.0000000000,0.0000000000
23300051,91,0.0000000000,0.0000000000
23300051,92,0.0000000000,0.0000000000
23300052,89,0.0000000000,0.0000000000
23300052,90,0.0000000000,0.0000000000
23300052,91,0.0000000000,0.0000000000
23300052,92,0.0000000000,0.0000000000
23300053,89,0.0000000000,0.0000000000
23300053,90,0.0000000000,0.0000000000
23300053,91,0.0000000000,0.0000000000
23300053,92,0.0000000000,0.0000000000
23300054,89,-0.0036954366,0.0000000000
23300054,90,-0.0036984678,0.0000000000
23300054,91,-0.0037018758,0.0000000000
23300054,92,-0.0037055901,0.0000000000
23300055,89,0.0000000000,0.0000000000
23300055,90,0.0000000000,0.0000000000
23300055,91,0.0000000000,0.0000000000
23300055,92,0.0000000000,0.0000000000
23300056,89,0.0000000000,0.0000000000
23300056,90,0.0000000000,0.0000000000
23300056,91,0.0000000000,0.0000000000
23300056,92,0.0000000000,0.0000000000
23300057,89,-0.0197837329,-0.0065025986
23300057,90,-0.0193836737,-0.0063711055
23300057,91,-0.0189836145,-0.0062396124
23300057,92,-0.0185835553,-0.0061081193
23300058,89,-0.4491215473,-0.1330519712
23300058,90,-0.4413469787,-0.1304221092
23300058,91,-0.4327288346,-0.1277922472
23300058,92,-0.4514465442,-0.1251623852
23300059,89,-0.0198354663,-0.0065025986
23300059,90,-0.0194636864,-0.0063711055
23300059,91,-0.0190820852,-0.0062396124
23300059,92,-0.0187495400,-0.0061081193
23300060,89,-0.0197837329,-0.0065025986
23300060,90,-0.0193836737,-0.0063711055
23300060,91,-0.0189836145,-0.0062396124
23300060,92,-0.0185835553,-0.0061081193
23300061,89,0.0000000000,0.0000000000
23300061,90,0.0000000000,0.0000000000
23300061,91,0.0000000000,0.0000000000
23300061,92,0.0000000000,0.0000000000
23300062,89,0.0000000000,0.0000000000
23300062,90,0.0000000000,0.0000000000
23300062,91,0.0000000000,0.0000000000
23300062,92,0.0000000000,0.0000000000
23300063,89,0.0000000000,0.0000000000
23300063,90,0.0000000000,0.0000000000
23300063,91,0.0000000000,0.0000000000
23300063,92,0.0000000000,0.0000000000
23300064,89,-0.0197837329,-0.0065025986
23300064,90,-0.0193836737,-0.0063711055
23300064,91,-0.0189836145,-0.0062396124
23300064,92,-0.0185835553,-0.0061081193
23300065,89,0.0000000000,0.0000000000
23300065,90,0.0000000000,0.0000000000
23300065,91,0.0000000000,0.0000000000
23300065,92,0.0000000000,0.0000000000
23300066,89,-0.0203437329,-0.0065025986
23300066,90,-0.0196503404,-0.0063711055
23300066,91,-0.0193436145,-0.0062396124
23300066,92,-0.0185835553,-0.0061081193
23300067,89,0.0000000000,0.0000000000
23300067,90,0.0000000000,0.0000000000
23300067,91,0.0000000000,0.0000000000
23300067,92,0.0000000000,0.0000000000
23300068,89,-0.0063687373,0.0000000000
23300068,90,-0.0063727782,0.0000000000
23300068,91,-0.0063774614,0.0000000000
23300068,92,-0.0063827010,0.0000000000
23300069,89,0.0000000000,0.0000000000
23300069,90,0.0000000000,0.0000000000
23300069,91,0.0000000000,0.0000000000
23300069,92,0.0000000000,0.0000000000
23300070,89,-0.0197837329,-0.0065025986
23300070,90,-0.0193836737,-0.0063711055
23300070,91,-0.0189836145,-0.0062396124
23300070,92,-0.0185835553,-0.0061081193
23300071,89,-0.0395674659,-0.0130051971
23300071,90,-0.0387673475,-0.0127422109
23300071,91,-0.0379672291,-0.0124792247
23300071,92,-0.0371671107,-0.0122162385
23300072,89,0.0000000000,0.0000000000
23300072,90,0.0000000000,0.0000000000
23300072,91,0.0000000000,0.0000000000
23300072,92,0.0000000000,0.0000000000
23300073,89,-0.0005733333,0.0000000000
23300073,90,-0.0005600000,0.0000000000
23300073,91,-0.0002666667,0.0000000000
23300073,92,-0.0003600000,0.0000000000
23300074,89,0.0000000000,0.0000000000
23300074,90,0.0000000000,0.0000000000
23300074,91,0.0000000000,0.0000000000
23300074,92,0.0000000000,0.0000000000
23300075,89,0.0000000000,0.0000000000
23300075,90,0.0000000000,0.0000000000
23300075,91,0.0000000000,0.0000000000
23300075,92,0.0000000000,0.0000000000
23300076,89,0.0000000000,0.0000000000
23300076,90,0.0000000000,0.0000000000
23300076,91,0.0000000000,0.0000000000
23300076,92,0.0000000000,0.0000000000
23300077,89,-0.0201437329,-0.0065025986
23300077,90,-0.0193836737,-0.0063711055
23300077,91,-0.0189836145,-0.0062396124
23300077,92,-0.0185835553,-0.0061081193
23300078,89,0.0000000000,0.0000000000
23300078,90,0.0000000000,0.0000000000
23300078,91,0.0000000000,0.0000000000
23300078,92,0.0000000000,0.0000000000
23300079,89,-0.8654443907,-0.2500987453
23300079,90,-0.8482708644,-0.2451020075
23300079,91,-0.8353636115,-0.2401052697
23300079,92,-0.8188462073,-0.2351085318
23300080,89,-0.0197837329,-0.0065025986
23300080,90,-0.0193836737,-0.0063711055
23300080,91,-0.0189836145,-0.0062396124
23300080,92,-0.0185835553,-0.0061081193
23300081,89,-0.0197837329,-0.0065025986
23300081,90,-0.0193836737,-0.0063711055
23300081,91,-0.0189836145,-0.0062396124
23300081,92,-0.0185835553,-0.0061081193
23300082,89,-0.0499502466,-0.0095025986
23300082,90,-0.0495610317,-0.0093711055
23300082,91,-0.0491733185,-0.0092396124
23300082,92,-0.0487868523,-0.0091081193
23300083,89,0.0000000000,0.0000000000
23300083,90,0.0000000000,0.0000000000
23300083,91,0.0000000000,0.0000000000
23300083,92,0.0000000000,0.0000000000
23300084,89,-0.0197837329,-0.0065025986
23300084,90,-0.0193836737,-0.0063711055
23300084,91,-0.0189836145,-0.0062396124
23300084,92,-0.0186352887,-0.0061081193
23300085,89,0.0000000000,0.0000000000
23300085,90,0.0000000000,0.0000000000
23300085,91,-0.0002933333,0.0000000000
23300085,92,-0.0006133333,0.0000000000
23300086,89,0.0000000000,0.0000000000
23300086,90,0.0000000000,0.0000000000
23300086,91,0.0000000000,0.0000000000
23300086,92,0.0000000000,0.0000000000
23300087,89,0.0000000000,0.0000000000
23300087,90,0.0000000000,0.0000000000
23300087,91,0.0000000000,0.0000000000
23300087,92,0.0000000000,0.0000000000
23300088,89,0.0000000000,0.0000000000
23300088,90,0.0000000000,0.0000000000
23300088,91,0.0000000000,0.0000000000
23300088,92,0.0000000000,0.0000000000
23300089,89,0.0000000000,0.0000000000
23300089,90,0.0000000000,0.0000000000
23300089,91,0.0000000000,0.0000000000
23300089,92,0.0000000000,0.0000000000
23300090,89,-0.0197837329,-0.0065025986
23300090,90,-0.0193836737,-0.0063711055
23300090,91,-0.0189836145,-0.0062396124
