Node,QtBids,QBid,QBidSeg,forT,QuantityLoQ,PriceLoQ,QuantityHiQ,PriceHiQ,Xlb,Xub,AlphaOmegaSet,NoNewAct,solution
10060128,433,1594,1880,2,0,0,0.012745613,0,1,1,1,1,1
10060128,433,1595,1881,3,0,0,0.003694324,0,1,1,1,1,1
10060128,433,1596,1882,4,0,0,0.0012996,0,1,1,1,1,0.999999
10060128,434,1597,1883,1,0,34.58001496,0.013096677,34.58001496,1,1,1,0,1
10060128,434,1598,1884,2,0,0,-0.008579014,0,1,1,1,1,2.05E-07
10060128,435,1599,1885,1,0,10.79214878,-0.024903323,10.79214878,1,1,1,0,5.07E-08
10060128,435,1600,1886,2,0,17.52883465,-0.025054472,17.52883465,1,1,1,1,0
10060128,435,1601,1887,3,0,0,0.012704654,0,1,1,1,1,1
10060128,435,1602,1888,4,0,0,0.011540751,0,1,1,1,1,1
10060128,436,1603,1889,1,0,35.85021587,0.013096677,35.85021587,1,1,1,0,1
10060128,436,1604,1890,2,0,42.77839057,0.012945528,42.77839057,1,1,1,1,1
10060128,436,1605,1891,3,0,0,-0.014862634,0,1,1,1,1,0
10060128,436,1606,1892,4,0,0,-0.001715052,0,1,1,1,1,0
10060128,437,1607,1893,1,0,10.79214878,-0.024903323,10.79214878,1,1,1,0,0
10060128,437,1608,1894,2,0,17.52883465,-0.025054472,17.52883465,1,1,1,1,4.76E-08
10060128,437,1609,1895,3,0,22.11504843,-0.025295346,22.11504843,1,1,1,1,4.54E-08
10060128,437,1610,1896,4,0,0,0.012389053,0,1,1,1,1,1
10060128,438,1611,1897,1,0,44.56041612,0.013096677,44.56041612,1,1,1,0,0.999999
10060128,438,1612,1898,2,0,51.48859082,0.012945528,51.48859082,1,1,1,1,0.999999
10060128,438,1613,1899,3,0,56.43636176,0.012704654,56.43636176,1,1,1,1,0.999999
10060128,438,1614,1900,4,0,0,-0.019754208,0,1,1,1,1,0
10060128,439,1615,1901,1,0,79.5156658,-0.024903323,79.5156658,1,1,1,0,2.62E-08
10060128,439,1616,1902,2,0,86.25235166,-0.025054472,86.25235166,1,1,1,1,2.48E-08
10060128,439,1617,1903,3,0,90.83856544,-0.025295346,90.83856544,1,1,1,1,2.36E-08
10060128,439,1618,1904,4,0,94.16441328,-0.025610947,94.16441328,1,1,1,1,2.27E-08
10060128,440,1619,1905,1,0,79.59754369,0.013096677,79.59754369,1,1,1,0,9.02E-07
10060128,440,1620,1906,2,0,86.52571839,0.012945528,86.52571839,1,1,1,1,5.50E-07
10060128,440,1621,1907,3,0,91.47348934,0.012704654,91.47348934,1,1,1,1,4.27E-07
10060128,440,1622,1908,4,0,95.3403744,0.012389053,95.3403744,1,1,1,1,3.52E-07
10060139,441,1623,1909,1,0,9.891273854,-0.015824368,9.891273854,1,1,1,0,0
10060139,441,1624,1910,2,0,0,0.008050434,0,1,1,1,1,1
10060139,441,1625,1911,3,0,0,0.002537396,0,1,1,1,1,0.999999
10060139,442,1626,1912,1,0,33.03696451,0.008175632,33.03696451,1,1,1,0,0.999999
10060139,442,1627,1913,2,0,0,-0.005443273,0,1,1,1,1,3.20E-07
10060139,443,1628,1914,1,0,9.891273854,-0.015824368,9.891273854,1,1,1,0,0
10060139,443,1629,1915,2,0,16.18655813,-0.015925834,16.18655813,1,1,1,1,8.45E-08
10060139,443,1630,1916,3,0,0,0.007911128,0,1,1,1,1,1
10060139,443,1631,1917,4,0,0,0.007341868,0,1,1,1,1,1
10060139,444,1632,1918,1,0,33.73892757,0.008175632,33.73892757,1,1,1,0,0.999999
10060139,444,1633,1919,2,0,40.31355899,0.008074166,40.31355899,1,1,1,1,0.999999
10060139,444,1634,1920,3,0,0,-0.009500077,0,1,1,1,1,0
10060139,444,1635,1921,4,0,0,-0.001152934,0,1,1,1,1,1.50E-06
10060139,445,1636,1922,1,0,9.891273854,-0.015824368,9.891273854,1,1,1,0,8.93E-08
10060139,445,1637,1923,2,0,16.18655813,-0.015925834,16.18655813,1,1,1,1,0
10060139,445,1638,1924,3,0,20.53816632,-0.016088872,20.53816632,1,1,1,1,8.20E-08
10060139,445,1639,1925,4,0,0,0.007697845,0,1,1,1,1,1
10060139,446,1640,1926,1,0,42.84881478,0.008175632,42.84881478,1,1,1,0,0.999999
10060139,446,1641,1927,2,0,49.4234462,0.008074166,49.4234462,1,1,1,1,0.999999
10060139,446,1642,1928,3,0,54.21681075,0.007911128,54.21681075,1,1,1,1,0.999998
10060139,446,1643,1929,4,0,0,-0.012636637,0,1,1,1,1,0
10060139,447,1644,1930,1,0,78.61479087,-0.015824368,78.61479087,1,1,1,0,4.45E-08
10060139,447,1645,1931,2,0,84.91007515,-0.015925834,84.91007515,1,1,1,1,4.21E-08
10060139,447,1646,1932,3,0,89.26168334,-0.016088872,89.26168334,1,1,1,1,4.03E-08
10060139,447,1647,1933,4,0,92.45669058,-0.016302155,92.45669058,1,1,1,1,3.86E-08
10060139,448,1648,1934,1,0,78.79255848,0.008175632,78.79255848,1,1,1,0,1.40E-06
10060139,448,1649,1935,2,0,85.3671899,0.008074166,85.3671899,1,1,1,1,9.28E-07
10060139,448,1650,1936,3,0,90.16055444,0.007911128,90.16055444,1,1,1,1,7.32E-07
10060139,448,1651,1937,4,0,93.97404301,0.007697845,93.97404301,1,1,1,1,4.87E-07
